id;tps;delta;u;uplust;pi
16353;3.00350454495674;0;0.5;5.5;0.460693981975361
16354;3.00350454495674;0;1;6;0.470371152036842
16355;3.00350454495674;0;1.5;6.5;0.497749376511955
16356;3.00350454495674;0;2;7;0.519959473604616
16357;3.00350454495674;0;2.5;7.5;0.541391238101116
16358;3.00350454495674;0;3;8;0.558676414727405
16359;2.99529076771438;0;0;5;0.167560917512054
16360;2.99529076771438;0;0.5;5.5;0.187314804129383
16361;2.99529076771438;0;1;6;0.087940267793693
16362;2.99529076771438;0;1.5;6.5;0.0922181804745482
16363;2.99529076771438;0;2;7;0.0958033557584775
16364;2.99529076771438;0;2.5;7.5;0.0732095290487857
16365;3.24717993648012;0;0;5;0.14342513478972
16366;3.24717993648012;0;0.5;5.5;0.160768053453794
16367;3.24717993648012;0;1;6;0.176092057694634
16368;3.24717993648012;0;1.5;6.5;0.132649394538965
16369;3.24717993648012;0;2;7;0.104199312283635
16370;3.24717993648012;0;2.5;7.5;0.107657022472931
16371;3.24717993648012;0;3;8;0.10875737092857
16372;2.08356149381229;0;0;5;0.161221571467933
16373;2.08356149381229;0;0.5;5.5;0.180820537114263
16374;2.08356149381229;0;1;6;0.198183143118195
16375;2.08356149381229;0;1.5;6.5;0.214312114405141
16376;2.08356149381229;0;2;7;0.229319399346075
16377;2.83922900010952;0;0;5;0.390228398517756
16378;2.83922900010952;0;0.5;5.5;0.428457415959921
16379;2.83922900010952;0;1;6;0.459327686081244
16380;2.83922900010952;0;1.5;6.5;0.597635928579038
16381;2.83922900010952;0;2;7;0.765253069044959
16382;2.83922900010952;0;2.5;7.5;0.795990609756172
16383;2.82006351987734;0;0;5;0.0256260448861333
16384;2.82006351987734;0;0.5;5.5;0.0287744009097975
16385;2.82006351987734;0;1;6;0.027609459874294
16386;2.82006351987734;0;1.5;6.5;0.0297616050809429
16387;2.82006351987734;0;2;7;0.0218683269761923
16388;2.82006351987734;0;2.5;7.5;0.0226789227667029
16389;1.88916876574307;0;0;5;0.0487788149607786
16390;1.88916876574307;0;0.5;5.5;0.0548233746561573
16391;1.88916876574307;0;1;6;0.0602212387314882
16392;1.88916876574307;0;1.5;6.5;0.0351666248622733
16393;2.04523053334794;1;0;5;0.177702922826289
16394;2.04523053334794;1;0.5;5.5;0.198721580163354
16395;2.04523053334794;1;1;6;0.217114779917126
16396;2.04523053334794;1;1.5;6.5;0.387779159937959
16397;2.04523053334794;1;2;7;0.420137776356783
16398;2.13832000876136;0;0;5;0.23695311085418
16399;2.13832000876136;0;0.5;5.5;0.263776475869642
16400;2.13832000876136;0;1;6;0.286806944264691
16401;2.13832000876136;0;1.5;6.5;0.306948220457392
16402;2.13832000876136;0;2;7;0.326618422458068
16403;4.35056401270398;0;0;5;0.0135547406360721
16404;4.35056401270398;0;0.5;5.5;0.0151717202574166
16405;4.35056401270398;0;1;6;0.0165895103193133
16406;4.35056401270398;0;1.5;6.5;0.0105275258247026
16407;4.35056401270398;0;2;7;0.0109784312449447
16408;4.35056401270398;0;2.5;7.5;0.00723960084255193
16409;4.35056401270398;0;3;8;0.00725457693666154
16410;4.35056401270398;0;3.5;8.5;0.0130881596392171
16411;4.35056401270398;0;4;9;0.0135499180563211
16412;3.1595663125616;0;0;5;0.0161255883652337
16413;3.1595663125616;0;0.5;5.5;0.0180871602733408
16414;3.1595663125616;0;1;6;0.0329405493523899
16415;3.1595663125616;0;1.5;6.5;0.0364777064529858
16416;3.1595663125616;0;2;7;0.0133486943458475
16417;3.1595663125616;0;2.5;7.5;0.0135651883061683
16418;3.1595663125616;0;3;8;0.013716081317848
16419;4.40532252765305;0;0;5;0.245260414400781
16420;4.40532252765305;0;0.5;5.5;0.273355176187966
16421;4.40532252765305;0;1;6;0.297615212257293
16422;4.40532252765305;0;1.5;6.5;0.18924449587871
16423;4.40532252765305;0;2;7;0.197873023814497
16424;4.40532252765305;0;2.5;7.5;0.165613091434189
16425;4.40532252765305;0;3;8;0.176308957327814
16426;4.40532252765305;0;3.5;8.5;0.180012557613377
16427;4.40532252765305;0;4;9;0.182973198838364
16428;4.01927499726207;0;0;5;0.128458294960211
16429;4.01927499726207;0;0.5;5.5;0.14388263068717
16430;4.01927499726207;0;1;6;0.157464946187055
16431;4.01927499726207;0;1.5;6.5;0.21893121423616
16432;4.01927499726207;0;2;7;0.236968023062952
16433;4.01927499726207;0;2.5;7.5;0.210207578437232
16434;4.01927499726207;0;3;8;0.222684415194597
16435;4.01927499726207;0;3.5;8.5;0.340108611503624
16436;4.01927499726207;0;4;9;0.363635919074009
16437;4.35603986419888;0;0;5;0.28203728081989
16438;4.35603986419888;0;0.5;5.5;0.313015542301921
16439;4.35603986419888;0;1;6;0.339279780711035
16440;4.35603986419888;0;1.5;6.5;0.204374011085217
16441;4.35603986419888;0;2;7;0.212950995591402
16442;4.35603986419888;0;2.5;7.5;0.167854072859691
16443;4.35603986419888;0;3;8;0.170238710145301
16444;4.35603986419888;0;3.5;8.5;0.194201360468873
16445;4.35603986419888;0;4;9;0.197056964911411
16446;4.07129558646369;0;0;5;0.0646753360123528
16447;4.07129558646369;0;0.5;5.5;0.0727254619983373
16448;4.07129558646369;0;1;6;0.0799294966341023
16449;4.07129558646369;0;1.5;6.5;0.554683887967506
16450;4.07129558646369;0;2;7;0.617644991172456
16451;4.07129558646369;0;2.5;7.5;0.998634114427613
16452;4.07129558646369;0;3;8;0.999647317720532
16453;4.07129558646369;0;3.5;8.5;0.999948134401318
16454;4.07129558646369;0;4;9;0.99999264727848
16455;3.36217281787318;0;0;5;0.126409872500192
16456;3.36217281787318;0;0.5;5.5;0.141885309547002
16457;3.36217281787318;0;1;6;0.155634373582308
16458;3.36217281787318;0;1.5;6.5;0.0994610375921499
16459;3.36217281787318;0;2;7;0.104607814024006
16460;3.36217281787318;0;2.5;7.5;0.108668124923826
16461;3.36217281787318;0;3;8;0.113001842384694
16462;2.88029788632132;0;0;5;0.0860429640422483
16463;2.88029788632132;0;0.5;5.5;0.0965336815647342
16464;2.88029788632132;0;1;6;0.124190200017535
16465;2.88029788632132;0;1.5;6.5;0.135454530647536
16466;2.88029788632132;0;2;7;0.146407706774372
16467;2.88029788632132;0;2.5;7.5;0.153668464303174
16468;0.76388128353959;0;0;5;0.106039323402861
16469;0.76388128353959;0;0.5;5.5;0.119406874323055
16470;3.58942065491184;0;0;5;0.0836297031319179
16471;3.58942065491184;0;0.5;5.5;0.0938962012045669
16472;3.58942065491184;0;1;6;0.103026131221123
16473;3.58942065491184;0;1.5;6.5;0.111628383984891
16474;3.58942065491184;0;2;7;0.077073686832853
16475;3.58942065491184;0;2.5;7.5;0.0691822592031507
16476;3.58942065491184;0;3;8;0.0713405062012408
16477;3.58942065491184;0;3.5;8.5;0.0732389323043153
16478;4.10962654692805;0;0;5;0.805284922745871
16479;4.10962654692805;0;0.5;5.5;0.843604570307162
16480;4.10962654692805;0;1;6;0.836845610122286
16481;4.10962654692805;0;1.5;6.5;0.856874226868336
16482;4.10962654692805;0;2;7;0.86876024777247
16483;4.10962654692805;0;2.5;7.5;0.876652323039372
16484;4.10962654692805;0;3;8;0.881904687174256
16485;4.10962654692805;0;3.5;8.5;0.871410882858798
16486;4.10962654692805;0;4;9;0.873508985998683
16487;4.10141276968569;0;0;5;0.210497086504286
16488;4.10141276968569;0;0.5;5.5;0.235094222161916
16489;4.10141276968569;0;1;6;0.256511944510298
16490;4.10141276968569;0;1.5;6.5;0.263985048514897
16491;4.10141276968569;0;2;7;0.281599687911956
16492;4.10141276968569;0;2.5;7.5;0.268394517239062
16493;4.10141276968569;0;3;8;0.281475772556125
16494;4.10141276968569;0;3.5;8.5;0.291087410849304
16495;4.10141276968569;0;4;9;0.302846700421352
16496;3.34026941189355;0;0;5;0.106894782396714
16497;3.34026941189355;0;0.5;5.5;0.120216216410995
16498;3.34026941189355;0;1;6;0.156902999712017
16499;3.34026941189355;0;1.5;6.5;0.171554972683186
16500;3.34026941189355;0;2;7;0.221219220443902
16501;3.34026941189355;0;2.5;7.5;0.240448224533804
16502;3.34026941189355;0;3;8;0.259517478905783
16503;1.77965173584492;0;0;5;0.0327659917350887
16504;1.77965173584492;0;0.5;5.5;0.0367984685910707
16505;1.77965173584492;0;1;6;0.0471425000684252
16506;1.77965173584492;0;1.5;6.5;0.0515089370083271
16507;3.69893768480999;1;0;5;0.020017711692763
16508;3.69893768480999;1;0.5;5.5;0.0224164242836112
16509;3.69893768480999;1;1;6;0.0305106459708718
16510;3.69893768480999;1;1.5;6.5;0.0332992627480683
16511;3.69893768480999;1;2;7;0.0360513060845462
16512;3.69893768480999;1;2.5;7.5;0.0340116265275493
16513;3.69893768480999;1;3;8;0.0361425159899322
16514;3.69893768480999;1;3.5;8.5;0.0691344816239674
16515;4.14521958164495;0;0;5;0.201206422388748
16516;4.14521958164495;0;0.5;5.5;0.224748367474141
16517;4.14521958164495;0;1;6;0.303033046608451
16518;4.14521958164495;0;1.5;6.5;0.328594105798647
16519;4.14521958164495;0;2;7;0.352416535756191
16520;4.14521958164495;0;2.5;7.5;0.435437200530476
16521;4.14521958164495;0;3;8;0.463141183930366
16522;4.14521958164495;0;3.5;8.5;0.441198699691935
16523;4.14521958164495;0;4;9;0.46369593796729
16524;3.23896615923776;0;0;5;0.0573814068842354
16525;3.23896615923776;0;0.5;5.5;0.0644875125431001
16526;3.23896615923776;0;1;6;0.0618153849694048
16527;3.23896615923776;0;1.5;6.5;0.0667380804016171
16528;3.23896615923776;0;2;7;0.0714386658996015
16529;3.23896615923776;0;2.5;7.5;0.0552678837681346
16530;3.23896615923776;0;3;8;0.0573950913104274
16531;3.24170408498522;0;0;5;0.0901999017515669
16532;3.24170408498522;0;0.5;5.5;0.101634834698327
16533;3.24170408498522;0;1;6;0.111953913402918
16534;3.24170408498522;0;1.5;6.5;0.111488098387826
16535;3.24170408498522;0;2;7;0.119916977730775
16536;3.24170408498522;0;2.5;7.5;0.453354868159375
16537;3.24170408498522;0;3;8;0.50476286898513
16538;3.3375314861461;0;0;5;0.0695121032605714
16539;3.3375314861461;0;0.5;5.5;0.0778988243126038
16540;3.3375314861461;0;1;6;0.0702663915354487
16541;3.3375314861461;0;1.5;6.5;0.0754055646175978
16542;3.3375314861461;0;2;7;0.0700978986950345
16543;3.3375314861461;0;2.5;7.5;0.0735292421339702
16544;3.3375314861461;0;3;8;0.0767180821728017
16545;4.08772314094842;0;0;5;0.0399732096597566
16546;4.08772314094842;0;0.5;5.5;0.0448435331121629
16547;4.08772314094842;0;1;6;0.0857737795173291
16548;4.08772314094842;0;1.5;6.5;0.0952953292580493
16549;4.08772314094842;0;2;7;0.0701044561489649
16550;4.08772314094842;0;2.5;7.5;0.0749608495873247
16551;4.08772314094842;0;3;8;0.0797365017748642
16552;4.08772314094842;0;3.5;8.5;0.0287462897018346
16553;4.08772314094842;0;4;9;0.0283206844127729
16554;4.29306757200745;0;0;5;0.0560029108497679
16555;4.29306757200745;0;0.5;5.5;0.0629995885426642
16556;4.29306757200745;0;1;6;0.0692714663912536
16557;4.29306757200745;0;1.5;6.5;0.0800531226530712
16558;4.29306757200745;0;2;7;0.0865924493558814
16559;4.29306757200745;0;2.5;7.5;0.0903971833400231
16560;4.29306757200745;0;3;8;0.0965686153615913
16561;4.29306757200745;0;3.5;8.5;0.215618913922438
16562;4.29306757200745;0;4;9;0.238121333628969
16563;3.08016646588545;0;0;5;0.0443689520184782
16564;3.08016646588545;0;0.5;5.5;0.0498279483661768
16565;3.08016646588545;0;1;6;0.041811591598152
16566;3.08016646588545;0;1.5;6.5;0.0448243455978828
16567;3.08016646588545;0;2;7;0.0476488211755234
16568;3.08016646588545;0;2.5;7.5;0.058128100054517
16569;3.08016646588545;0;3;8;0.0616818021600328
16570;3.96725440806045;0;0;5;0.206179307374929
16571;3.96725440806045;0;0.5;5.5;0.230625619755492
16572;3.96725440806045;0;1;6;0.252051959003368
16573;3.96725440806045;0;1.5;6.5;0.191260375724624
16574;3.96725440806045;0;2;7;0.202134492697332
16575;3.96725440806045;0;2.5;7.5;0.220186794446907
16576;3.96725440806045;0;3;8;0.375490351351067
16577;3.96725440806045;0;3.5;8.5;0.401500784061644
16578;4.06855766071624;0;0;5;0.253770198961515
16579;4.06855766071624;0;0.5;5.5;0.281323557980688
16580;4.06855766071624;0;1;6;0.304529447158219
16581;4.06855766071624;0;1.5;6.5;0.272722593907533
16582;4.06855766071624;0;2;7;0.287455438919935
16583;4.06855766071624;0;2.5;7.5;0.296450039113818
16584;4.06855766071624;0;3;8;0.308573185045924
16585;4.06855766071624;0;3.5;8.5;0.289491872890326
16586;4.06855766071624;0;4;9;0.297625740111659
16587;2.00142372138868;0;0;5;0.0481964292216407
16588;2.00142372138868;0;0.5;5.5;0.0542812688131672
16589;2.00142372138868;0;1;6;0.0767525297110078
16590;2.00142372138868;0;1.5;6.5;0.0844746703662893
16591;2.00142372138868;0;2;7;0.103528352531417
16592;4.14248165589749;0;0;5;0.0314101738739732
16593;4.14248165589749;0;0.5;5.5;0.0351907184785282
16594;4.14248165589749;0;1;6;0.0385203288537024
16595;4.14248165589749;0;1.5;6.5;0.0304367078072219
16596;4.14248165589749;0;2;7;0.0321694009787117
16597;4.14248165589749;0;2.5;7.5;0.0215835431171955
16598;4.14248165589749;0;3;8;0.0219293030213773
16599;4.14248165589749;0;3.5;8.5;0.018456774432435
16600;4.14248165589749;0;4;9;0.0183928280475338
16601;2.36830577154748;0;0;5;0.12124736430327
16602;2.36830577154748;0;0.5;5.5;0.135506601394122
16603;2.36830577154748;0;1;6;0.147939642439983
16604;2.36830577154748;0;1.5;6.5;0.131575559876291
16605;2.36830577154748;0;2;7;0.139562412576943
16606;2.32176103384076;0;0;5;0.016827880263375
16607;2.32176103384076;0;0.5;5.5;0.01891840987034
16608;2.32176103384076;0;1;6;0.0207873126120461
16609;2.32176103384076;0;1.5;6.5;0.0250358198152096
16610;2.32176103384076;0;2;7;0.0271144985221177
16611;2.06439601358011;0;0;5;0.132631511930911
16612;2.06439601358011;0;0.5;5.5;0.149014101032879
16613;2.06439601358011;0;1;6;0.163628684685414
16614;2.06439601358011;0;1.5;6.5;0.096277908488468
16615;2.06439601358011;0;2;7;0.10099590335391
16616;1.88369291424817;0;0;5;0.308364331744428
16617;1.88369291424817;0;0.5;5.5;0.342010085430813
16618;1.88369291424817;0;1;6;0.370476293313365
16619;1.88369291424817;0;1.5;6.5;0.37465859863719
16620;3.00350454495674;0;0;5;0.0212974927185321
16621;3.00350454495674;0;0.5;5.5;0.0237391226134277
16622;3.00350454495674;0;1;6;0.0258382484854538
16623;3.00350454495674;0;1.5;6.5;0.0649721711921366
16624;3.00350454495674;0;2;7;0.0720454950170465
16625;3.00350454495674;0;2.5;7.5;0.168377581597288
16626;3.00350454495674;0;3;8;0.191949478059203
16627;2.98981491621947;0;0;5;0.312967000480356
16628;2.98981491621947;0;0.5;5.5;0.346864441025083
16629;2.98981491621947;0;1;6;0.375451090496046
16630;2.98981491621947;0;1.5;6.5;0.545802239699065
16631;2.98981491621947;0;2;7;0.57933642379734
16632;2.98981491621947;0;2.5;7.5;0.847006162580487
16633;1.96583068667178;0;0;5;0.188205525828174
16634;1.96583068667178;0;0.5;5.5;0.209971754631357
16635;1.96583068667178;0;1;6;0.228825041319397
16636;1.96583068667178;0;1.5;6.5;0.142812981354181
16637;2.25057496440697;0;0;5;0.0287758286085622
16638;2.25057496440697;0;0.5;5.5;0.032416765182428
16639;2.25057496440697;0;1;6;0.0356994759781556
16640;2.25057496440697;0;1.5;6.5;0.0305856460928704
16641;2.25057496440697;0;2;7;0.0326376525048928
16642;1.89190669149053;0;0;5;0.0925977960771308
16643;1.89190669149053;0;0.5;5.5;0.103917632348601
16644;1.89190669149053;0;1;6;0.113965396457361
16645;1.89190669149053;0;1.5;6.5;0.0971401212352317
16646;2.16022341474099;0;0;5;0.184614025298508
16647;2.16022341474099;0;0.5;5.5;0.206856113651411
16648;2.16022341474099;0;1;6;0.226485693613374
16649;2.16022341474099;0;1.5;6.5;0.36026397776916
16650;2.16022341474099;0;2;7;0.389790309132971
16651;2.20403022670025;0;0;5;0.149957175233268
16652;2.20403022670025;0;0.5;5.5;0.168228656744107
16653;2.20403022670025;0;1;6;0.160847730590481
16654;2.20403022670025;0;1.5;6.5;0.173590784086196
16655;2.20403022670025;0;2;7;0.185546002817983
16656;2.03154090461067;0;0;5;0.129557780562455
16657;2.03154090461067;0;0.5;5.5;0.14566731136551
16658;2.03154090461067;0;1;6;0.0977358913649673
16659;2.03154090461067;0;1.5;6.5;0.104092042276042
16660;2.03154090461067;0;2;7;0.109858775130304
16661;1.84536195378381;0;0;5;0.392046176134189
16662;1.84536195378381;0;0.5;5.5;0.431567641127985
16663;1.84536195378381;0;1;6;0.463929556708799
16664;1.84536195378381;0;1.5;6.5;0.507072469493474
16665;1.86452743401599;0;0;5;0.0307052326191481
16666;1.86452743401599;0;0.5;5.5;0.0345076891168293
16667;1.86452743401599;0;1;6;0.0662117720400456
16668;1.86452743401599;0;1.5;6.5;0.0737236131658151
16669;2.37104369729493;0;0;5;0.224253840753742
16670;2.37104369729493;0;0.5;5.5;0.250486736345028
16671;2.37104369729493;0;1;6;0.718484966170025
16672;2.37104369729493;0;1.5;6.5;0.768389857019599
16673;2.37104369729493;0;2;7;0.301123408112586
16674;1.9822582411565;0;0;5;0.170707900226646
16675;1.9822582411565;0;0.5;5.5;0.191737051783902
16676;1.9822582411565;0;1;6;0.174677649414554
16677;1.9822582411565;0;1.5;6.5;0.188646735161752
16678;1.81798269630928;0;0;5;0.256663673028452
16679;1.81798269630928;0;0.5;5.5;0.285845235207271
16680;1.81798269630928;0;1;6;0.310964669229615
16681;1.81798269630928;0;1.5;6.5;0.454720259929104
16682;2.05070638484284;0;0;5;0.0833464599734828
16683;2.05070638484284;0;0.5;5.5;0.0935547387010216
16684;2.05070638484284;0;1;6;0.0884475176341182
16685;2.05070638484284;0;1.5;6.5;0.0953112784819005
16686;2.05070638484284;0;2;7;0.101806109082412
16687;2.3491402913153;0;0;5;0.0375288037338496
16688;2.3491402913153;0;0.5;5.5;0.0421245214463641
16689;2.3491402913153;0;1;6;0.0462056669441789
16690;2.3491402913153;0;1.5;6.5;0.0393890196207165
16691;2.3491402913153;0;2;7;0.0418814799125949
16692;2.06165808783266;0;0;5;0.0999218728659672
16693;2.06165808783266;0;0.5;5.5;0.111866211970568
16694;2.06165808783266;0;1;6;0.122358460027742
16695;2.06165808783266;0;1.5;6.5;0.109075551274138
16696;2.06165808783266;0;2;7;0.116008238092781
16697;2.00689957288358;0;0;5;0.080664609534173
16698;2.00689957288358;0;0.5;5.5;0.0907616478648227
16699;2.00689957288358;0;1;6;0.0998212158666792
16700;2.00689957288358;0;1.5;6.5;0.0765505177506919
16701;2.00689957288358;0;2;7;0.0812333942219818
16702;2.02880297886321;0;0;5;0.115901171398646
16703;2.02880297886321;0;0.5;5.5;0.130061129326938
16704;2.02880297886321;0;1;6;0.142628632463529
16705;2.02880297886321;0;1.5;6.5;0.125903842868011
16706;2.02880297886321;0;2;7;0.134160081786372
16707;2.20403022670025;0;0;5;0.0318830443738694
16708;2.20403022670025;0;0.5;5.5;0.0357897659960469
16709;2.20403022670025;0;1;6;0.0261912297996109
16710;2.20403022670025;0;1.5;6.5;0.0278895713654584
16711;2.20403022670025;0;2;7;0.0294481115247957
16712;0.695433139853247;1;0;5;0.789295579905031
16713;0.695433139853247;1;0.5;5.5;0.825814408749792
16714;0.0191654802321761;1;0;5;0.801379494876092
16715;1.76596210710766;0;0;5;0.487770048665579
16716;1.76596210710766;0;0.5;5.5;0.533101600512945
16717;1.76596210710766;0;1;6;0.504518137643712
16718;1.76596210710766;0;1.5;6.5;0.533123052637623
16719;2.78447048516044;0;0;5;0.100162123490267
16720;2.78447048516044;0;0.5;5.5;0.112451953602264
16721;2.78447048516044;0;1;6;0.0965052231631972
16722;2.78447048516044;0;1.5;6.5;0.103665647504261
16723;2.78447048516044;0;2;7;0.134816832158963
16724;2.78447048516044;0;2.5;7.5;0.144411273079088
16725;1.83714817654145;0;0;5;0.042808334027588
16726;1.83714817654145;0;0.5;5.5;0.0480311159212541
16727;1.83714817654145;0;1;6;0.0526611139687673
16728;1.83714817654145;0;1.5;6.5;0.0393429539096448
16729;1.80703099331946;0;0;5;0.109737579314035
16730;1.80703099331946;0;0.5;5.5;0.122625650004266
16731;1.80703099331946;0;1;6;0.155165090516406
16732;1.80703099331946;0;1.5;6.5;0.16827457972431
16733;2.14653378600372;0;0;5;0.205344498400519
16734;2.14653378600372;0;0.5;5.5;0.228844873826112
16735;2.14653378600372;0;1;6;0.365530424840651
16736;2.14653378600372;0;1.5;6.5;0.397227030675025
16737;2.14653378600372;0;2;7;0.426735687376991
16738;2.08629941955974;0;0;5;0.350344764632339
16739;2.08629941955974;0;0.5;5.5;0.384851649319546
16740;2.08629941955974;0;1;6;0.412700100134185
16741;2.08629941955974;0;1.5;6.5;0.382589409536008
16742;2.08629941955974;0;2;7;0.400397337935473
16743;1.57156937903844;0;0;5;0.318667169538284
16744;1.57156937903844;0;0.5;5.5;0.353193998376093
16745;1.57156937903844;0;1;6;0.382322909937961
16746;1.57156937903844;0;1.5;6.5;0.407701742773059
16747;2.80089803964516;0;0;5;0.116752146294212
16748;2.80089803964516;0;0.5;5.5;0.130991650000664
16749;2.80089803964516;0;1;6;0.102845079882402
16750;2.80089803964516;0;1.5;6.5;0.109988489005807
16751;2.80089803964516;0;2;7;0.0796597672734214
16752;2.80089803964516;0;2.5;7.5;0.0820294894928454
16753;3.28277297119702;0;0;5;0.0916012164617733
16754;3.28277297119702;0;0.5;5.5;0.102737915697413
16755;3.28277297119702;0;1;6;0.112597870417811
16756;3.28277297119702;0;1.5;6.5;0.127290095852485
16757;3.28277297119702;0;2;7;0.137015424941682
16758;3.28277297119702;0;2.5;7.5;0.16690740052666
16759;3.28277297119702;0;3;8;0.178952104375051
16760;0.00273792574745373;0;0;5;0.537423086597226
16761;3.09659402037017;0;0;5;0.084903304809246
16762;3.09659402037017;0;0.5;5.5;0.0954633536136361
16763;3.09659402037017;0;1;6;0.104911012475365
16764;3.09659402037017;0;1.5;6.5;0.184470481298248
16765;3.09659402037017;0;2;7;0.202445409131012
16766;3.09659402037017;0;2.5;7.5;0.237300764129793
16767;3.09659402037017;0;3;8;0.258078111930095
16768;0.00273792574745373;0;0;5;0.311081180846127
16769;2.00963749863104;0;0;5;0.183696819537337
16770;2.00963749863104;0;0.5;5.5;0.205472205987067
16771;2.00963749863104;0;1;6;0.152961496150143
16772;2.00963749863104;0;1.5;6.5;0.163053242824703
16773;2.00963749863104;0;2;7;0.172154499147021
16774;2.98981491621947;0;0;5;0.140631606087771
16775;2.98981491621947;0;0.5;5.5;0.157908765931424
16776;2.98981491621947;0;1;6;0.173284741577921
16777;2.98981491621947;0;1.5;6.5;0.522540755251236
16778;2.98981491621947;0;2;7;0.57303043283442
16779;2.98981491621947;0;2.5;7.5;0.850978918856197
16780;0.00273792574745373;0;0;5;0.0426184976892847
16781;0.00273792574745373;0;0;5;0.109235116095484
16782;0.00273792574745373;0;0;5;0.650438937960269
16783;0.00273792574745373;0;0;5;0.338860880082186
16784;0.00273792574745373;0;0;5;0.252986742038712
16785;0.00273792574745373;0;0;5;0.0879009217490996
16786;0.00273792574745373;0;0;5;0.404989647716377
16787;2.00416164713613;0;0;5;0.0843979807207256
16788;2.00416164713613;0;0.5;5.5;0.0946464027170931
16789;2.00416164713613;0;1;6;0.103714187779749
16790;2.00416164713613;0;1.5;6.5;0.154779557491741
16791;2.00416164713613;0;2;7;0.16829952964732
16792;2.02606505311576;0;0;5;0.094477823298025
16793;2.02606505311576;0;0.5;5.5;0.105954215179106
16794;2.02606505311576;0;1;6;0.116111034189277
16795;2.02606505311576;0;1.5;6.5;0.0941321962849991
16796;2.02606505311576;0;2;7;0.0998550848591139
16797;0.00273792574745373;0;0;5;0.655040213192547
16798;4.0001095170299;0;0;5;0.239543359911359
16799;4.0001095170299;0;0.5;5.5;0.266140859494494
16800;4.0001095170299;0;1;6;0.224152297960707
16801;4.0001095170299;0;1.5;6.5;0.238511623300803
16802;4.0001095170299;0;2;7;0.251235492436204
16803;4.0001095170299;0;2.5;7.5;0.310256852226478
16804;4.0001095170299;0;3;8;0.325528568957467
16805;4.0001095170299;0;3.5;8.5;0.314761036849573
16806;4.0001095170299;0;4;9;0.278532498201121
16807;3.87142700689957;0;0;5;0.131864621159185
16808;3.87142700689957;0;0.5;5.5;0.147673696342384
16809;3.87142700689957;0;1;6;0.164383422905132
16810;3.87142700689957;0;1.5;6.5;0.177970173937308
16811;3.87142700689957;0;2;7;0.190861528513738
16812;3.87142700689957;0;2.5;7.5;0.145675705958433
16813;3.87142700689957;0;3;8;0.151646770667812
16814;3.87142700689957;0;3.5;8.5;0.107647967324607
16815;6.18223633775052;0;0;5;0.32703979428881
16816;6.18223633775052;0;0.5;5.5;0.362593978877443
16817;6.18223633775052;0;1;6;0.392646240750632
16818;6.18223633775052;0;1.5;6.5;0.182025607988233
16819;6.18223633775052;0;2;7;0.187418431830366
16820;6.18223633775052;0;2.5;7.5;0.10160706454552
16821;6.18223633775052;0;3;8;0.0993918083748908
16822;6.18223633775052;0;3.5;8.5;0.158278414498843
16823;6.18223633775052;0;4;9;0.158769350430632
16824;6.18223633775052;0;4.5;9.5;0.0692016424962359
16825;6.18223633775052;0;5;10;0.0718307327425424
16826;6.18223633775052;0;5.5;10.5;0.0682389105952217
16827;6.18223633775052;0;6;11;0.0646876649628326
16828;0.679005585368525;1;0;5;0.989656688240046
16829;0.679005585368525;1;0.5;5.5;0.993528040782415
16830;5.07063848428431;0;0;5;0.122645743713336
16831;5.07063848428431;0;0.5;5.5;0.137504351577605
16832;5.07063848428431;0;1;6;0.157374654649582
16833;5.07063848428431;0;1.5;6.5;0.170753894000641
16834;5.07063848428431;0;2;7;0.183533896909532
16835;5.07063848428431;0;2.5;7.5;0.185774219743739
16836;5.07063848428431;0;3;8;0.196840859519536
16837;5.07063848428431;0;3.5;8.5;0.191695943147204
16838;5.07063848428431;0;4;9;0.0909387372892888
16839;5.07063848428431;0;4.5;9.5;0.0904450750623371
16840;5.07063848428431;0;5;10;0.0897036620161089
16841;0.815901872741211;1;0;5;0.107858355575264
16842;0.815901872741211;1;0.5;5.5;0.120273564509789
16843;3.06373891140072;0;0;5;0.104592546854302
16844;3.06373891140072;0;0.5;5.5;0.117481198829024
16845;3.06373891140072;0;1;6;0.128964514063775
16846;3.06373891140072;0;1.5;6.5;0.261214494135935
16847;3.06373891140072;0;2;7;0.264791527532651
16848;3.06373891140072;0;2.5;7.5;0.288610637846989
16849;3.06373891140072;0;3;8;0.312213823459458
16850;4.52305333479356;0;0;5;0.125560826081669
16851;4.52305333479356;0;0.5;5.5;0.140172090254836
16852;4.52305333479356;0;1;6;0.197938979578623
16853;4.52305333479356;0;1.5;6.5;0.215411868293528
16854;4.52305333479356;0;2;7;0.213878334695727
16855;4.52305333479356;0;2.5;7.5;0.228229080131484
16856;4.52305333479356;0;3;8;0.241862703010392
16857;4.52305333479356;0;3.5;8.5;0.237965617061931
16858;4.52305333479356;0;4;9;0.249504920792073
16859;4.52305333479356;0;4.5;9.5;0.195912460793159
16860;6.91326251232067;0;0;5;0.128960331629368
16861;6.91326251232067;0;0.5;5.5;0.144557777524799
16862;6.91326251232067;0;1;6;0.158338810287777
16863;6.91326251232067;0;1.5;6.5;0.118010235261262
16864;6.91326251232067;0;2;7;0.10467119561937
16865;6.91326251232067;0;2.5;7.5;0.108714460876426
16866;6.91326251232067;0;3;8;0.0993418433825755
16867;6.91326251232067;0;3.5;8.5;0.101450285293777
16868;6.91326251232067;0;4;9;0.103201029093253
